,E_TOTPOP,E_HU,E_HH,E_POV,E_UNEMP,E_PCI,E_NOHSDP,E_AGE65,E_AGE17,E_DISABL,E_SNGPNT,E_MINRTY,E_LIMENG,E_MUNIT,E_MOBILE,E_CROWD,E_NOVEH,E_GROUPQ,E_UNINSUR,E_DAYPOP,Deaths
8087,28288.0,11474.0,10493.0,2986.0,770.0,23408.0,3458.0,4404.0,7555.0,3233.0,1367.0,11335.0,2115.0,758.0,1575.0,562.0,601.0,388.0,2630.0,27228.0,56.0
12029,16084.0,9168.0,6221.0,3109.0,279.0,18490.0,2673.0,3495.0,3004.0,3642.0,524.0,2406.0,34.0,80.0,4645.0,222.0,479.0,1530.0,2574.0,13615.0,46.0
12063,48721.0,20820.0,16744.0,9325.0,2230.0,17222.0,7661.0,8641.0,9128.0,8625.0,1768.0,16724.0,636.0,278.0,6317.0,398.0,1589.0,7857.0,5148.0,46820.0,125.0
12107,72304.0,36681.0,27306.0,19120.0,3212.0,18561.0,10998.0,15268.0,15794.0,11992.0,2416.0,20341.0,1314.0,911.0,15046.0,577.0,2164.0,1538.0,13678.0,65495.0,179.0
13017,17405.0,7896.0,6452.0,5948.0,474.0,15311.0,2147.0,2655.0,4521.0,3478.0,847.0,7512.0,96.0,188.0,1928.0,46.0,1152.0,316.0,3327.0,17701.0,40.0
13081,23061.0,10715.0,8509.0,7439.0,1419.0,19943.0,3089.0,3563.0,5702.0,4246.0,1346.0,11354.0,214.0,239.0,2567.0,280.0,1030.0,436.0,4099.0,22467.0,42.0
13087,27237.0,12120.0,10438.0,6885.0,706.0,18972.0,3685.0,4221.0,6769.0,4329.0,1689.0,13294.0,119.0,225.0,2513.0,759.0,1175.0,1298.0,4999.0,26885.0,63.0
13091,20995.0,9743.0,7987.0,4219.0,918.0,18481.0,2684.0,3151.0,4412.0,3794.0,1042.0,7277.0,191.0,145.0,2849.0,235.0,797.0,2070.0,2835.0,20536.0,53.0
13119,22188.0,10464.0,8260.0,5426.0,691.0,18642.0,3549.0,4250.0,4896.0,4945.0,631.0,3487.0,304.0,148.0,3174.0,137.0,627.0,656.0,4047.0,21862.0,71.0
13131,25145.0,10668.0,9165.0,7337.0,948.0,17764.0,3838.0,4094.0,6347.0,5081.0,1084.0,10352.0,857.0,164.0,2996.0,192.0,795.0,180.0,5252.0,21019.0,66.0
13135,874242.0,298844.0,278996.0,112999.0,31276.0,26749.0,68721.0,75069.0,244056.0,62581.0,31540.0,521996.0,62042.0,32904.0,4822.0,7740.0,9232.0,4962.0,159147.0,824062.0,806.0
13161,14953.0,6413.0,5216.0,3079.0,306.0,17981.0,2060.0,2080.0,4108.0,2600.0,611.0,4219.0,424.0,31.0,2098.0,266.0,385.0,125.0,2702.0,13563.0,53.0
13167,9694.0,4064.0,3168.0,2363.0,395.0,16693.0,1659.0,1501.0,2025.0,1688.0,304.0,3649.0,1.0,71.0,1065.0,85.0,356.0,248.0,1747.0,6910.0,28.0
13179,63949.0,27233.0,22780.0,10443.0,3445.0,20065.0,3709.0,4787.0,18318.0,7359.0,3397.0,37566.0,834.0,1141.0,4266.0,364.0,1325.0,2044.0,8019.0,56287.0,71.0
13183,17243.0,6238.0,5173.0,2765.0,1101.0,19176.0,1310.0,1483.0,5005.0,2614.0,650.0,7074.0,254.0,74.0,3010.0,143.0,248.0,145.0,2800.0,10963.0,19.0
13197,8646.0,4112.0,3021.0,2151.0,514.0,17522.0,1303.0,1505.0,1923.0,1590.0,313.0,3517.0,144.0,115.0,1533.0,75.0,230.0,87.0,1393.0,5821.0,19.0
13215,200303.0,83921.0,73449.0,40006.0,8939.0,23747.0,17174.0,24037.0,49303.0,35211.0,9949.0,116672.0,2770.0,10520.0,1250.0,1636.0,7906.0,9161.0,27426.0,218301.0,586.0
13245,201418.0,87290.0,72470.0,48495.0,10039.0,20956.0,21307.0,25292.0,47792.0,33179.0,9485.0,128891.0,1221.0,6795.0,6900.0,1516.0,7228.0,9440.0,29180.0,237047.0,476.0
13289,8363.0,4190.0,2887.0,2504.0,210.0,18255.0,1812.0,1633.0,1619.0,1599.0,266.0,3766.0,1.0,23.0,1563.0,16.0,258.0,84.0,1236.0,6416.0,31.0
13299,35671.0,16411.0,13847.0,9310.0,787.0,18396.0,4355.0,5680.0,8445.0,6416.0,1653.0,12762.0,515.0,554.0,3334.0,331.0,1506.0,2429.0,6026.0,39397.0,117.0
13303,20680.0,9050.0,7381.0,4996.0,915.0,18662.0,3022.0,3283.0,4691.0,2935.0,762.0,11663.0,111.0,100.0,2717.0,219.0,686.0,1757.0,2713.0,21750.0,48.0
13313,103653.0,39679.0,34814.0,20126.0,4858.0,21158.0,20387.0,13173.0,28133.0,11213.0,3601.0,41318.0,8933.0,2831.0,5179.0,2021.0,2184.0,1241.0,21631.0,122681.0,170.0
15003,986999.0,342982.0,309548.0,90359.0,24908.0,32194.0,60284.0,156500.0,213209.0,102393.0,19193.0,800612.0,51617.0,103888.0,331.0,28463.0,31275.0,37225.0,41974.0,1013976.0,1738.0
16047,15157.0,6063.0,5476.0,2348.0,309.0,20418.0,2263.0,2505.0,4298.0,2222.0,352.0,4829.0,1242.0,107.0,988.0,355.0,143.0,87.0,3136.0,13856.0,40.0
17031,5227575.0,2177342.0,1951606.0,856682.0,266397.0,32179.0,503252.0,677659.0,1186398.0,536288.0,181348.0,2986574.0,362905.0,501745.0,14984.0,70797.0,348198.0,90408.0,652108.0,5523223.0,9953.0
18087,38395.0,14381.0,11850.0,4728.0,684.0,21774.0,7841.0,4850.0,12887.0,3977.0,734.0,2130.0,1013.0,135.0,973.0,567.0,3177.0,341.0,15395.0,35312.0,72.0
20209,161777.0,67297.0,59067.0,36409.0,7450.0,19282.0,22231.0,18128.0,45625.0,22717.0,8237.0,93867.0,10865.0,6690.0,1548.0,2229.0,5833.0,1335.0,33767.0,185882.0,276.0
21045,15928.0,7419.0,6412.0,4114.0,601.0,18146.0,2954.0,3028.0,3593.0,3326.0,314.0,754.0,59.0,45.0,2055.0,84.0,454.0,392.0,2276.0,13180.0,45.0
21075,6323.0,3362.0,2611.0,1566.0,260.0,18067.0,1007.0,1181.0,1323.0,1307.0,295.0,1823.0,6.0,50.0,229.0,26.0,388.0,453.0,650.0,6377.0,19.0
21135,13646.0,6478.0,5431.0,3773.0,329.0,17753.0,2397.0,2288.0,3026.0,3124.0,376.0,279.0,0.0,66.0,1597.0,78.0,398.0,146.0,1631.0,10950.0,40.0
21195,62791.0,30330.0,25861.0,15528.0,2378.0,20128.0,10952.0,10062.0,13281.0,17767.0,2179.0,1813.0,84.0,847.0,10560.0,310.0,2422.0,1151.0,5565.0,56748.0,198.0
22021,9997.0,5028.0,3635.0,2391.0,458.0,19774.0,1629.0,1637.0,2315.0,1365.0,298.0,2090.0,122.0,5.0,1646.0,90.0,459.0,486.0,2018.0,8722.0,49.0
22029,20288.0,9434.0,7579.0,5794.0,755.0,17110.0,3108.0,3152.0,4934.0,2228.0,1061.0,8724.0,32.0,46.0,2259.0,255.0,696.0,2111.0,4810.0,19468.0,55.0
22045,73799.0,30077.0,26185.0,14437.0,3908.0,23737.0,10539.0,10036.0,19611.0,11948.0,4066.0,29873.0,1192.0,939.0,6675.0,889.0,2756.0,871.0,11153.0,77669.0,205.0
22049,15999.0,7738.0,6052.0,4035.0,331.0,19293.0,2237.0,2907.0,3543.0,3389.0,718.0,5314.0,132.0,103.0,1465.0,146.0,744.0,1181.0,1979.0,12722.0,57.0
22071,382922.0,192358.0,154844.0,97252.0,18892.0,28444.0,38004.0,46542.0,78707.0,51594.0,17917.0,265750.0,6700.0,28230.0,1125.0,2902.0,29530.0,13282.0,53458.0,456477.0,792.0
24033,897693.0,330708.0,306711.0,84744.0,40683.0,33220.0,84814.0,101304.0,203729.0,80819.0,38417.0,775188.0,49579.0,75968.0,1661.0,11812.0,27760.0,18893.0,114524.0,773286.0,1476.0
24039,25899.0,11244.0,8328.0,4826.0,757.0,17143.0,3535.0,3990.0,4364.0,3523.0,900.0,12541.0,359.0,767.0,1248.0,80.0,1030.0,6572.0,1960.0,26565.0,88.0
25013,468072.0,192032.0,177153.0,80119.0,20811.0,27057.0,45611.0,71453.0,105131.0,72540.0,23299.0,164861.0,22974.0,22340.0,2302.0,4324.0,24144.0,14366.0,16273.0,486709.0,1021.0
25025,767719.0,324390.0,299658.0,145744.0,35195.0,35844.0,79375.0,84343.0,132286.0,94130.0,31926.0,414091.0,76334.0,99640.0,550.0,10598.0,98767.0,49022.0,33839.0,1122747.0,883.0
26095,6451.0,4339.0,2316.0,1140.0,308.0,18444.0,552.0,1314.0,1085.0,1367.0,183.0,1384.0,17.0,63.0,437.0,36.0,170.0,1053.0,536.0,5935.0,19.0
26163,1767593.0,816398.0,669412.0,428189.0,106127.0,23666.0,173869.0,243979.0,427394.0,283470.0,83857.0,889329.0,39570.0,93894.0,13751.0,14636.0,95340.0,21977.0,183869.0,1763621.0,5482.0
28005,12692.0,6634.0,4957.0,3519.0,537.0,17954.0,2165.0,2655.0,2710.0,2718.0,346.0,5412.0,2.0,4.0,1928.0,74.0,282.0,107.0,1828.0,9482.0,54.0
28017,17357.0,7507.0,6398.0,4623.0,798.0,18514.0,3073.0,2668.0,4365.0,2862.0,886.0,8484.0,197.0,94.0,1958.0,181.0,612.0,319.0,2577.0,16045.0,59.0
28025,20147.0,9194.0,7781.0,5159.0,1217.0,19097.0,2837.0,3305.0,4913.0,2900.0,1130.0,12224.0,41.0,106.0,1448.0,90.0,728.0,248.0,3046.0,17497.0,68.0
28031,19503.0,8511.0,6950.0,4943.0,1075.0,16941.0,2631.0,3286.0,4869.0,4381.0,796.0,7567.0,25.0,29.0,2109.0,150.0,478.0,244.0,3060.0,16872.0,76.0
28041,13941.0,5132.0,4164.0,1914.0,454.0,15659.0,2468.0,1671.0,2861.0,2493.0,304.0,3937.0,3.0,52.0,1082.0,105.0,231.0,3319.0,1968.0,11224.0,61.0
28105,49424.0,21372.0,17109.0,14343.0,2491.0,20128.0,3295.0,5001.0,8690.0,5690.0,1675.0,21257.0,190.0,2390.0,2253.0,345.0,1092.0,5410.0,5498.0,57274.0,65.0
28153,20517.0,9216.0,7496.0,5144.0,823.0,20460.0,3312.0,3215.0,5201.0,4730.0,860.0,8561.0,64.0,175.0,2865.0,120.0,434.0,165.0,2847.0,18181.0,56.0
29153,9450.0,5614.0,4267.0,2546.0,331.0,16706.0,1146.0,2445.0,1817.0,2025.0,373.0,403.0,13.0,3.0,1198.0,202.0,314.0,133.0,1486.0,7534.0,35.0
29223,13341.0,7991.0,5612.0,3003.0,464.0,18378.0,2380.0,2925.0,2805.0,3708.0,437.0,586.0,14.0,31.0,2415.0,138.0,379.0,161.0,1880.0,10459.0,35.0
29510,316030.0,175538.0,140116.0,81916.0,17740.0,25434.0,33804.0,36112.0,63972.0,48268.0,15943.0,180962.0,5104.0,30815.0,782.0,2685.0,29945.0,10708.0,45676.0,415767.0,735.0
31037,10499.0,4121.0,3659.0,1227.0,305.0,23619.0,1844.0,1374.0,3138.0,825.0,287.0,4984.0,1771.0,79.0,341.0,284.0,238.0,98.0,1216.0,10688.0,20.0
31043,20697.0,7753.0,7314.0,3273.0,746.0,21710.0,3259.0,2682.0,6028.0,1766.0,812.0,10201.0,1907.0,796.0,851.0,422.0,332.0,277.0,3111.0,23027.0,27.0
32003,2070153.0,864164.0,735475.0,307146.0,101292.0,26661.0,210261.0,274908.0,493981.0,251703.0,79620.0,1139056.0,138469.0,141675.0,26005.0,32384.0,62412.0,22478.0,346801.0,2130327.0,4568.0
32023,43198.0,21786.0,17464.0,7346.0,2362.0,23075.0,5010.0,11759.0,7616.0,10384.0,1045.0,9823.0,781.0,423.0,7828.0,402.0,600.0,462.0,6045.0,39466.0,216.0
34001,274026.0,127617.0,101083.0,41469.0,17131.0,28575.0,26797.0,43495.0,60655.0,35113.0,11775.0,118456.0,15253.0,20010.0,3047.0,3176.0,13837.0,6089.0,32878.0,300385.0,755.0
35005,65610.0,26710.0,23153.0,14196.0,2026.0,21015.0,8993.0,9636.0,17783.0,11073.0,3112.0,38731.0,3897.0,1520.0,3165.0,958.0,1262.0,2025.0,9566.0,61993.0,188.0
35041,19618.0,8299.0,7110.0,4755.0,955.0,18447.0,2243.0,2463.0,4919.0,3339.0,641.0,9083.0,1268.0,39.0,1522.0,232.0,404.0,1212.0,2758.0,18452.0,36.0
36061,1634989.0,866644.0,753385.0,279847.0,65859.0,66522.0,160845.0,235172.0,239355.0,160552.0,44390.0,865391.0,144635.0,776506.0,624.0,41092.0,582100.0,60301.0,122742.0,3478691.0,2894.0
37017,34454.0,17639.0,14110.0,9549.0,1254.0,19510.0,5227.0,6334.0,7516.0,7578.0,1778.0,15766.0,695.0,189.0,6663.0,326.0,1191.0,559.0,4865.0,31719.0,107.0
37093,51853.0,19817.0,17343.0,11545.0,2338.0,18715.0,4999.0,4239.0,14949.0,6853.0,2217.0,30692.0,1487.0,144.0,4218.0,564.0,1026.0,1344.0,7047.0,37843.0,66.0
37153,45710.0,20999.0,18458.0,11443.0,2257.0,19411.0,6055.0,7344.0,10749.0,8405.0,2316.0,19280.0,954.0,264.0,4903.0,332.0,1881.0,1346.0,6621.0,45166.0,144.0
39075,43702.0,13550.0,12500.0,5504.0,688.0,19517.0,10338.0,5453.0,14417.0,3779.0,530.0,894.0,1090.0,168.0,1313.0,553.0,3706.0,869.0,17446.0,40806.0,98.0
40091,20161.0,13427.0,8302.0,3757.0,802.0,21456.0,2307.0,4970.0,4112.0,4825.0,622.0,6325.0,58.0,76.0,4761.0,411.0,460.0,345.0,3490.0,17802.0,97.0
41045,30474.0,11640.0,10294.0,6651.0,1137.0,17150.0,3938.0,4854.0,7626.0,4570.0,1207.0,11572.0,1563.0,695.0,2011.0,497.0,923.0,3627.0,3940.0,32128.0,75.0
45027,34056.0,17388.0,13282.0,8400.0,2065.0,18765.0,4849.0,6750.0,7017.0,7601.0,1418.0,17975.0,258.0,215.0,6711.0,295.0,1274.0,1651.0,4971.0,29485.0,84.0
45053,27186.0,10924.0,9298.0,6256.0,1344.0,18921.0,4088.0,4182.0,5883.0,4201.0,1126.0,16032.0,1309.0,530.0,3590.0,310.0,552.0,500.0,5442.0,25022.0,46.0
45075,89731.0,42173.0,33361.0,20319.0,4420.0,18490.0,9348.0,15341.0,20249.0,15731.0,3628.0,59747.0,584.0,746.0,13397.0,616.0,3008.0,2804.0,13984.0,91085.0,183.0
47007,14073.0,5690.0,4635.0,3050.0,500.0,18962.0,2594.0,2431.0,2853.0,3412.0,441.0,1420.0,51.0,43.0,1595.0,183.0,288.0,1189.0,1854.0,13022.0,44.0
47129,21688.0,8896.0,7221.0,4415.0,653.0,18281.0,3140.0,3390.0,4288.0,4301.0,608.0,1412.0,43.0,44.0,2724.0,243.0,455.0,2857.0,2270.0,17396.0,67.0
48055,39848.0,13971.0,12664.0,7014.0,827.0,21485.0,5309.0,5288.0,9686.0,5367.0,1329.0,23181.0,1903.0,522.0,3133.0,755.0,613.0,3867.0,7918.0,33284.0,75.0
48105,3836.0,1825.0,1431.0,851.0,50.0,23861.0,660.0,535.0,955.0,428.0,108.0,2477.0,217.0,18.0,195.0,76.0,20.0,83.0,807.0,4186.0,11.0
48107,5987.0,2902.0,2110.0,1177.0,260.0,19651.0,1063.0,1115.0,1647.0,1014.0,237.0,3533.0,190.0,18.0,198.0,123.0,102.0,88.0,1276.0,5026.0,17.0
48111,7052.0,2892.0,2360.0,1129.0,175.0,19908.0,1121.0,601.0,2207.0,975.0,320.0,3380.0,450.0,123.0,585.0,74.0,48.0,47.0,1747.0,7191.0,12.0
48115,13317.0,5206.0,4329.0,1866.0,389.0,21193.0,2224.0,1919.0,3235.0,1864.0,359.0,8355.0,793.0,111.0,351.0,49.0,297.0,1877.0,2389.0,13461.0,16.0
48165,19485.0,6349.0,5630.0,2076.0,375.0,22837.0,4268.0,1799.0,6858.0,2339.0,329.0,8374.0,1773.0,26.0,1405.0,322.0,256.0,119.0,6323.0,17951.0,34.0
48207,5812.0,3447.0,2193.0,1000.0,240.0,21072.0,1362.0,1276.0,871.0,1401.0,221.0,1915.0,653.0,8.0,526.0,59.0,172.0,948.0,943.0,5303.0,22.0
48249,41486.0,16232.0,13557.0,8471.0,1101.0,21556.0,6847.0,5843.0,11770.0,6761.0,1451.0,33750.0,1690.0,331.0,2468.0,785.0,1124.0,432.0,8620.0,45321.0,115.0
48273,31877.0,13106.0,10777.0,7110.0,1647.0,19700.0,3992.0,4057.0,7805.0,4734.0,1335.0,25035.0,1354.0,917.0,997.0,626.0,998.0,1973.0,6468.0,36858.0,73.0
48313,13843.0,5174.0,4121.0,1561.0,183.0,17698.0,2214.0,2009.0,2071.0,1493.0,377.0,6091.0,614.0,141.0,1154.0,336.0,301.0,4429.0,1810.0,15714.0,25.0
48329,155817.0,57878.0,53960.0,12148.0,2973.0,36869.0,16018.0,15759.0,43372.0,15758.0,5621.0,80276.0,7842.0,7024.0,4808.0,3353.0,1995.0,1895.0,30529.0,172903.0,263.0
48349,48177.0,20478.0,17409.0,9418.0,2320.0,21347.0,7305.0,7796.0,12693.0,8945.0,2295.0,20264.0,2901.0,589.0,3712.0,889.0,1324.0,898.0,9825.0,49502.0,130.0
48383,3625.0,1374.0,1190.0,630.0,77.0,25754.0,668.0,380.0,1007.0,344.0,128.0,2467.0,402.0,0.0,215.0,31.0,57.0,35.0,1105.0,4111.0,11.0
48405,8556.0,5350.0,2972.0,2213.0,370.0,19251.0,1214.0,2155.0,1745.0,2189.0,188.0,2673.0,25.0,22.0,1154.0,117.0,228.0,256.0,1775.0,7762.0,24.0
48439,1947529.0,740355.0,682967.0,275899.0,60532.0,29791.0,182543.0,198961.0,527866.0,199116.0,77366.0,989541.0,115469.0,118100.0,14193.0,31355.0,30881.0,23597.0,351757.0,1979112.0,2743.0
48449,32592.0,12122.0,10573.0,6654.0,984.0,20043.0,5479.0,4325.0,9533.0,4787.0,1006.0,17276.0,3346.0,348.0,2220.0,848.0,473.0,314.0,6915.0,38316.0,73.0
48473,47049.0,16148.0,14082.0,7986.0,2023.0,23338.0,5480.0,5381.0,11306.0,6629.0,1413.0,26746.0,2615.0,373.0,3767.0,874.0,662.0,5238.0,9824.0,46870.0,76.0
48495,7723.0,3012.0,2623.0,1319.0,142.0,23051.0,1474.0,855.0,2313.0,990.0,295.0,4802.0,736.0,35.0,331.0,84.0,183.0,97.0,1786.0,8019.0,21.0
49039,28551.0,10514.0,8082.0,4265.0,925.0,16924.0,1758.0,3638.0,7826.0,3038.0,470.0,3945.0,435.0,400.0,804.0,435.0,185.0,3253.0,3932.0,29914.0,36.0
51027,23158.0,11443.0,9124.0,5297.0,733.0,18160.0,5188.0,4475.0,4172.0,5276.0,576.0,1075.0,39.0,196.0,3903.0,49.0,708.0,1014.0,3105.0,23298.0,71.0
51051,15304.0,7517.0,6055.0,3196.0,384.0,20757.0,2888.0,2878.0,3127.0,3777.0,479.0,307.0,14.0,195.0,2620.0,82.0,692.0,430.0,1689.0,14421.0,49.0
51081,11698.0,4117.0,3705.0,1534.0,293.0,15988.0,2028.0,1753.0,1926.0,1649.0,343.0,7327.0,44.0,156.0,1061.0,51.0,354.0,3102.0,927.0,13193.0,32.0
51153,443630.0,144314.0,138102.0,30869.0,12817.0,37063.0,30781.0,36860.0,124263.0,31154.0,12775.0,241593.0,24543.0,18238.0,1742.0,4677.0,3914.0,3956.0,54407.0,361704.0,323.0
51195,40074.0,17815.0,15225.0,7865.0,1581.0,20896.0,6924.0,6319.0,8103.0,9454.0,1357.0,3228.0,147.0,273.0,5056.0,138.0,1656.0,2937.0,4729.0,41819.0,121.0
51590,42360.0,22337.0,18653.0,9135.0,2252.0,21742.0,5901.0,8304.0,9280.0,8237.0,2256.0,23558.0,281.0,2409.0,629.0,387.0,3204.0,1569.0,4850.0,54374.0,147.0
51620,8413.0,3879.0,3424.0,1383.0,597.0,23182.0,1084.0,1508.0,2043.0,916.0,486.0,5236.0,0.0,262.0,0.0,15.0,406.0,134.0,1057.0,9599.0,35.0
51640,6858.0,3404.0,2767.0,1642.0,204.0,20796.0,1158.0,1498.0,1489.0,1595.0,302.0,1767.0,221.0,277.0,276.0,67.0,481.0,406.0,809.0,11333.0,29.0
51650,136789.0,60271.0,53656.0,20596.0,5999.0,25943.0,8911.0,18688.0,29828.0,17650.0,6653.0,82463.0,1153.0,6598.0,678.0,2584.0,4348.0,4436.0,15445.0,134331.0,272.0
51678,7036.0,2138.0,1856.0,653.0,92.0,15745.0,379.0,999.0,586.0,706.0,91.0,1369.0,49.0,301.0,0.0,0.0,208.0,3487.0,413.0,12400.0,16.0
51720,3978.0,1958.0,1858.0,1040.0,270.0,19522.0,482.0,616.0,808.0,698.0,199.0,544.0,48.0,221.0,316.0,23.0,203.0,57.0,413.0,6348.0,10.0
51750,17186.0,6526.0,5604.0,5580.0,724.0,18108.0,778.0,1374.0,1951.0,2195.0,408.0,2918.0,50.0,1393.0,310.0,0.0,535.0,3003.0,1554.0,20223.0,23.0
51760,216773.0,99883.0,88958.0,52470.0,10724.0,29011.0,23443.0,25005.0,39481.0,33152.0,10115.0,130430.0,5385.0,21300.0,479.0,1587.0,14966.0,10953.0,33591.0,300684.0,403.0
51840,27349.0,11908.0,10596.0,3847.0,692.0,26984.0,2987.0,4139.0,6163.0,3832.0,1074.0,8853.0,1583.0,1552.0,82.0,485.0,1137.0,995.0,4483.0,42523.0,54.0
54005,23645.0,11019.0,9466.0,6090.0,765.0,20711.0,3471.0,3999.0,5265.0,6941.0,781.0,499.0,25.0,207.0,3891.0,165.0,1231.0,127.0,2036.0,21989.0,66.0
54015,9033.0,4584.0,3375.0,2073.0,331.0,16980.0,1781.0,1683.0,2059.0,2283.0,180.0,192.0,13.0,104.0,1422.0,36.0,305.0,70.0,739.0,7886.0,22.0
54043,21482.0,9820.0,7965.0,5394.0,556.0,19416.0,3150.0,3677.0,4836.0,6197.0,496.0,416.0,19.0,97.0,2814.0,102.0,824.0,60.0,1953.0,17314.0,60.0
54101,8820.0,5415.0,3952.0,2383.0,366.0,18652.0,1672.0,1857.0,1792.0,2031.0,366.0,38.0,0.0,142.0,1244.0,29.0,531.0,57.0,957.0,7784.0,23.0
1037,10864.0,6453.0,4206.0,1610.0,539.0,18080.0,2140.0,2028.0,1992.0,2346.0,180.0,3800.0,122.0,10.0,2000.0,67.0,285.0,340.0,1321.0,7362.0,41.0
1065,15159.0,7655.0,5948.0,3858.0,691.0,19296.0,1903.0,2677.0,3565.0,3176.0,626.0,9100.0,70.0,269.0,2730.0,175.0,798.0,239.0,1649.0,12406.0,57.0
1091,20066.0,10208.0,8149.0,5504.0,1087.0,20359.0,2208.0,3740.0,4632.0,4706.0,944.0,10946.0,11.0,255.0,2392.0,99.0,1023.0,230.0,2431.0,20424.0,91.0
2185,9681.0,2550.0,2018.0,1070.0,597.0,49982.0,735.0,458.0,2472.0,915.0,328.0,6625.0,81.0,245.0,26.0,606.0,865.0,3115.0,2393.0,9826.0,14.0
5011,11096.0,5819.0,4550.0,3163.0,498.0,20465.0,1526.0,2029.0,2607.0,2557.0,528.0,4830.0,323.0,192.0,997.0,197.0,516.0,200.0,1577.0,10861.0,44.0
5017,11189.0,5407.0,4384.0,3252.0,446.0,18853.0,1540.0,2152.0,2567.0,2572.0,551.0,6810.0,97.0,259.0,1000.0,100.0,647.0,707.0,1343.0,10692.0,41.0
5043,18688.0,8479.0,7094.0,4851.0,1096.0,18373.0,2124.0,2978.0,4187.0,3966.0,608.0,6148.0,30.0,465.0,2439.0,83.0,339.0,980.0,2326.0,18954.0,60.0
5067,17495.0,7598.0,6219.0,3866.0,456.0,18316.0,2938.0,2937.0,3546.0,3150.0,588.0,3955.0,33.0,136.0,991.0,156.0,502.0,3234.0,1960.0,17563.0,48.0
5079,13935.0,4852.0,3940.0,2158.0,431.0,12610.0,2110.0,1875.0,2496.0,2061.0,439.0,4934.0,113.0,34.0,1647.0,145.0,353.0,4687.0,1172.0,12586.0,48.0
5123,27023.0,10898.0,9308.0,5761.0,1125.0,16540.0,4088.0,3786.0,6157.0,4739.0,975.0,16033.0,334.0,299.0,1860.0,210.0,1078.0,3568.0,3463.0,26197.0,81.0
5133,17193.0,6874.0,6005.0,3804.0,533.0,17458.0,3233.0,2364.0,4981.0,2183.0,556.0,7056.0,1413.0,53.0,1687.0,382.0,287.0,161.0,3174.0,16978.0,46.0
5147,6873.0,3888.0,2919.0,1622.0,357.0,18382.0,1186.0,1439.0,1498.0,1660.0,337.0,2108.0,0.0,66.0,572.0,80.0,379.0,121.0,1100.0,5765.0,34.0
6075,850282.0,386755.0,356797.0,104180.0,32234.0,55567.0,84024.0,122295.0,114628.0,89464.0,13378.0,500194.0,100414.0,141226.0,636.0,21945.0,108391.0,20196.0,58719.0,1088328.0,1283.0
6115,73897.0,28039.0,25655.0,15080.0,3822.0,21418.0,8159.0,8463.0,20606.0,12114.0,3124.0,31747.0,3461.0,1576.0,2654.0,1923.0,1772.0,1358.0,8750.0,66421.0,145.0
12013,14550.0,5927.0,4555.0,1623.0,517.0,16560.0,2400.0,2565.0,3079.0,2897.0,436.0,3315.0,188.0,7.0,2240.0,147.0,356.0,2019.0,2404.0,12479.0,42.0
12067,8742.0,3175.0,2320.0,1272.0,451.0,19341.0,1544.0,1208.0,1817.0,1335.0,190.0,2687.0,394.0,83.0,1261.0,100.0,156.0,1687.0,1612.0,7080.0,16.0
12086,2664418.0,1004835.0,853624.0,522143.0,115270.0,24515.0,362252.0,406136.0,548990.0,271939.0,93845.0,2278947.0,545526.0,379216.0,12990.0,51810.0,94105.0,47970.0,608504.0,2678165.0,5365.0
12125,15159.0,4462.0,3892.0,2232.0,464.0,12943.0,2830.0,1933.0,2895.0,1496.0,483.0,4521.0,74.0,104.0,2072.0,91.0,270.0,5164.0,1254.0,14571.0,45.0
13021,154194.0,70178.0,57269.0,41075.0,7720.0,22175.0,15620.0,21487.0,38743.0,22674.0,7998.0,92739.0,1142.0,7330.0,2070.0,1184.0,7233.0,6396.0,23296.0,179238.0,508.0
13043,10962.0,4693.0,4026.0,3155.0,328.0,17750.0,1791.0,1805.0,2762.0,1948.0,607.0,4084.0,143.0,33.0,1692.0,170.0,286.0,276.0,2279.0,9017.0,43.0
13075,17103.0,7239.0,5979.0,4429.0,399.0,17564.0,2625.0,2515.0,4563.0,2904.0,606.0,5962.0,166.0,31.0,2521.0,111.0,499.0,163.0,3819.0,14300.0,45.0
13093,14089.0,6228.0,5140.0,3013.0,535.0,16109.0,2537.0,2199.0,2768.0,2139.0,519.0,8088.0,210.0,59.0,1807.0,215.0,390.0,1630.0,2189.0,12264.0,26.0
13095,92326.0,40713.0,35156.0,26982.0,7080.0,20403.0,10375.0,12444.0,23105.0,13509.0,5880.0,67877.0,448.0,1690.0,1990.0,1020.0,4663.0,4334.0,17672.0,110956.0,162.0
13107,22723.0,9869.0,8227.0,6465.0,1064.0,16681.0,3290.0,3552.0,5677.0,4043.0,1108.0,9136.0,362.0,70.0,2506.0,310.0,879.0,770.0,4921.0,22293.0,77.0
13165,9055.0,4804.0,3554.0,2539.0,209.0,18288.0,1365.0,1606.0,2091.0,1540.0,309.0,3681.0,101.0,0.0,1445.0,182.0,478.0,79.0,1406.0,6696.0,16.0
13243,7224.0,3586.0,2819.0,2018.0,276.0,26198.0,1406.0,1321.0,1792.0,1337.0,386.0,4693.0,0.0,16.0,902.0,93.0,588.0,183.0,1414.0,7209.0,17.0
13267,25260.0,9863.0,7899.0,5290.0,407.0,15632.0,4554.0,3072.0,5366.0,3347.0,928.0,10464.0,473.0,35.0,3702.0,253.0,698.0,6224.0,2970.0,22269.0,65.0
