,E_TOTPOP,E_HU,E_HH,E_POV,E_UNEMP,E_PCI,E_NOHSDP,E_AGE65,E_AGE17,E_DISABL,E_SNGPNT,E_MINRTY,E_LIMENG,E_MUNIT,E_MOBILE,E_CROWD,E_NOVEH,E_GROUPQ,E_UNINSUR,E_DAYPOP,Deaths
5127,10442.0,5257.0,3855.0,2282.0,433.0,17375.0,1468.0,2077.0,2706.0,2292.0,258.0,1636.0,69.0,58.0,1016.0,122.0,331.0,61.0,918.0,9582.0,36.0
5137,12446.0,6853.0,4954.0,2767.0,308.0,20496.0,1869.0,3283.0,2474.0,2749.0,280.0,648.0,9.0,85.0,2298.0,56.0,212.0,141.0,931.0,9729.0,42.0
5147,6660.0,3896.0,2890.0,1608.0,248.0,21276.0,943.0,1483.0,1442.0,1592.0,281.0,2039.0,0.0,90.0,527.0,24.0,310.0,119.0,400.0,5259.0,31.0
6021,27897.0,10973.0,10017.0,5152.0,806.0,21736.0,4426.0,4300.0,7470.0,4622.0,923.0,13390.0,2579.0,438.0,1144.0,386.0,484.0,311.0,2644.0,23520.0,66.0
6045,87422.0,40909.0,34090.0,15877.0,3837.0,27395.0,8101.0,17845.0,18891.0,14566.0,3288.0,30108.0,4402.0,1646.0,4027.0,1725.0,2138.0,2230.0,8065.0,79951.0,171.0
6065,2383286.0,833602.0,718349.0,345724.0,94709.0,27142.0,280295.0,328609.0,613808.0,269797.0,67737.0,1526818.0,181074.0,65164.0,73479.0,49586.0,30713.0,35103.0,237305.0,1882391.0,4684.0
6069,59416.0,18614.0,17740.0,5459.0,2294.0,31475.0,7658.0,7194.0,15603.0,5562.0,1952.0,38636.0,5178.0,616.0,852.0,1465.0,424.0,276.0,4366.0,42121.0,75.0
6073,3302833.0,1204884.0,1118980.0,403190.0,106962.0,36156.0,286008.0,439595.0,726344.0,314897.0,92411.0,1787453.0,216965.0,255366.0,42081.0,75015.0,61486.0,89451.0,279602.0,2933894.0,4699.0
6095,438530.0,156896.0,149067.0,44427.0,15346.0,33700.0,36031.0,64390.0,98813.0,52805.0,15236.0,269660.0,20223.0,13520.0,4468.0,7695.0,7541.0,10444.0,23696.0,354911.0,641.0
6113,214977.0,77512.0,73510.0,40583.0,6722.0,32598.0,17180.0,25441.0,45919.0,19947.0,5624.0,113703.0,12376.0,11484.0,3060.0,4068.0,5482.0,8204.0,12563.0,223875.0,267.0
8011,5809.0,2258.0,1744.0,912.0,119.0,14777.0,646.0,1005.0,894.0,1013.0,176.0,2127.0,121.0,13.0,298.0,35.0,167.0,1873.0,379.0,5033.0,15.0
8031,693417.0,314045.0,294358.0,93728.0,16235.0,41196.0,64043.0,78751.0,139801.0,66458.0,21867.0,320707.0,38939.0,114374.0,1149.0,9490.0,29335.0,14919.0,70752.0,700195.0,898.0
8089,18325.0,9004.0,7691.0,4421.0,644.0,20109.0,1797.0,3616.0,4289.0,3812.0,907.0,8461.0,423.0,460.0,582.0,104.0,640.0,479.0,1742.0,17212.0,67.0
8105,11351.0,6770.0,4504.0,1890.0,468.0,22413.0,1203.0,2143.0,2659.0,2087.0,407.0,5431.0,392.0,252.0,830.0,206.0,476.0,204.0,1210.0,9570.0,19.0
9003,894730.0,378700.0,349064.0,97063.0,31361.0,39260.0,65170.0,147260.0,190571.0,104288.0,32584.0,341305.0,36123.0,54042.0,2064.0,6100.0,36883.0,25675.0,38340.0,884502.0,1835.0
11001,684498.0,311545.0,281322.0,109497.0,29373.0,53321.0,45805.0,81712.0,121737.0,79612.0,23501.0,436441.0,15964.0,144039.0,230.0,10155.0,99637.0,39620.0,27088.0,748988.0,1295.0
12011,1909151.0,821088.0,682088.0,255214.0,67089.0,31464.0,150125.0,303981.0,408805.0,208108.0,66788.0,1198713.0,137389.0,288316.0,23112.0,27626.0,48178.0,17280.0,277323.0,1521986.0,3600.0
12063,48472.0,21058.0,16894.0,8345.0,1591.0,18882.0,6825.0,8981.0,9033.0,7997.0,1728.0,16800.0,591.0,200.0,6284.0,613.0,1407.0,7924.0,4634.0,45183.0,125.0
12071,718679.0,388044.0,271861.0,98969.0,18842.0,31924.0,64525.0,198022.0,129984.0,97224.0,20119.0,231301.0,38180.0,64257.0,36778.0,6618.0,13514.0,10305.0,101742.0,658570.0,1654.0
12095,1321194.0,526428.0,458613.0,207125.0,42170.0,28859.0,101305.0,150264.0,297074.0,142450.0,49558.0,781845.0,85299.0,112835.0,19726.0,14475.0,27695.0,32101.0,190437.0,1318332.0,1858.0
12097,338619.0,144054.0,99158.0,54789.0,10442.0,21331.0,29463.0,43188.0,83995.0,48457.0,10924.0,227369.0,31062.0,20149.0,11179.0,3382.0,5249.0,1908.0,53244.0,264836.0,547.0
12133,24566.0,10863.0,8484.0,4901.0,815.0,18112.0,3308.0,4263.0,4875.0,4283.0,854.0,5532.0,190.0,96.0,4167.0,213.0,470.0,2779.0,2807.0,20790.0,86.0
13001,18454.0,8543.0,6682.0,4191.0,460.0,20421.0,3148.0,3052.0,4609.0,3428.0,782.0,5638.0,448.0,36.0,3175.0,203.0,590.0,528.0,2813.0,16657.0,54.0
13009,45286.0,20487.0,16122.0,10838.0,1836.0,20305.0,4375.0,6776.0,8698.0,6865.0,1383.0,21471.0,291.0,1021.0,4098.0,236.0,1283.0,4298.0,5048.0,47628.0,161.0
13025,18561.0,8119.0,6564.0,4440.0,414.0,18904.0,2510.0,2853.0,4482.0,3983.0,558.0,1399.0,52.0,19.0,4451.0,189.0,245.0,73.0,3531.0,13846.0,55.0
13027,15622.0,7777.0,6350.0,4188.0,658.0,23421.0,1912.0,2979.0,3423.0,2705.0,381.0,6766.0,303.0,149.0,2227.0,188.0,402.0,106.0,3232.0,11068.0,35.0
13033,22550.0,10004.0,8184.0,5523.0,477.0,21334.0,3059.0,3299.0,5891.0,3207.0,958.0,11932.0,142.0,43.0,3581.0,258.0,723.0,212.0,3032.0,26240.0,57.0
13055,24817.0,10956.0,9098.0,4533.0,798.0,18209.0,4598.0,4201.0,5614.0,4173.0,682.0,4242.0,347.0,279.0,2432.0,593.0,526.0,1726.0,3555.0,20306.0,81.0
13059,124602.0,52610.0,47224.0,35653.0,4031.0,22589.0,8950.0,12807.0,21654.0,13748.0,4038.0,55753.0,3438.0,9310.0,2545.0,1039.0,4470.0,10863.0,17321.0,156906.0,208.0
13087,26833.0,12204.0,10153.0,6449.0,555.0,20397.0,3272.0,4221.0,6597.0,4372.0,1545.0,13278.0,108.0,191.0,2705.0,678.0,909.0,1195.0,4886.0,25230.0,85.0
13089,743187.0,309668.0,277757.0,120880.0,29826.0,34100.0,55530.0,85571.0,174266.0,76267.0,30105.0,526966.0,34243.0,70625.0,1493.0,6785.0,24274.0,13018.0,109283.0,626239.0,910.0
13091,20919.0,9810.0,7694.0,4447.0,583.0,18921.0,2502.0,3540.0,4182.0,3598.0,837.0,7259.0,138.0,174.0,3252.0,151.0,679.0,2064.0,2145.0,19559.0,45.0
13097,141840.0,52439.0,48968.0,18309.0,5007.0,26621.0,10972.0,15585.0,37390.0,16521.0,6401.0,82356.0,2276.0,4981.0,2035.0,970.0,2066.0,1331.0,18539.0,115410.0,260.0
13121,1021902.0,463844.0,400016.0,149412.0,35765.0,43707.0,54469.0,113402.0,230272.0,102626.0,38824.0,615147.0,19658.0,148247.0,2623.0,7408.0,44448.0,34767.0,111048.0,1164703.0,1336.0
13151,221307.0,80124.0,73826.0,22810.0,7522.0,28274.0,13591.0,24308.0,58417.0,22983.0,9521.0,121503.0,2779.0,6160.0,2739.0,846.0,1651.0,1042.0,24099.0,168467.0,358.0
13155,9268.0,4074.0,3291.0,2413.0,331.0,18406.0,1142.0,1728.0,2010.0,1868.0,304.0,3034.0,66.0,21.0,1081.0,23.0,264.0,166.0,1441.0,8515.0,26.0
13173,10366.0,4398.0,3724.0,2377.0,347.0,18800.0,1409.0,1319.0,2642.0,1758.0,449.0,3247.0,10.0,86.0,1256.0,18.0,341.0,307.0,1535.0,6961.0,17.0
13175,47418.0,21497.0,17183.0,12376.0,875.0,20655.0,4696.0,7984.0,11728.0,6248.0,2117.0,20070.0,76.0,185.0,5840.0,416.0,1339.0,1039.0,5214.0,48328.0,160.0
13189,21498.0,9323.0,8103.0,5291.0,769.0,21384.0,2550.0,3596.0,5480.0,2946.0,1248.0,9936.0,140.0,450.0,1894.0,177.0,869.0,308.0,2827.0,18294.0,60.0
13197,8484.0,4189.0,3331.0,1755.0,394.0,22478.0,1412.0,1724.0,1645.0,1225.0,276.0,3455.0,299.0,94.0,1588.0,67.0,215.0,88.0,1192.0,5312.0,30.0
13225,26966.0,11496.0,10103.0,5392.0,1061.0,22767.0,2789.0,4070.0,5796.0,4728.0,1277.0,14579.0,480.0,448.0,1800.0,181.0,1054.0,2029.0,3633.0,25943.0,78.0
13245,201463.0,88145.0,72165.0,44956.0,9290.0,22045.0,21762.0,26601.0,46913.0,32216.0,8966.0,130814.0,1377.0,7641.0,6890.0,1450.0,6864.0,9899.0,26144.0,221566.0,507.0
13279,27048.0,12182.0,10403.0,6324.0,1211.0,23416.0,3362.0,4383.0,7216.0,4447.0,1259.0,10727.0,569.0,355.0,2578.0,448.0,908.0,425.0,4448.0,27091.0,76.0
13287,7962.0,3914.0,3023.0,2677.0,204.0,18787.0,966.0,1436.0,1935.0,1358.0,576.0,3650.0,63.0,89.0,764.0,132.0,229.0,369.0,1145.0,6987.0,25.0
13315,8846.0,3507.0,2606.0,1484.0,183.0,14829.0,1123.0,1449.0,1692.0,1059.0,208.0,3678.0,144.0,33.0,998.0,57.0,127.0,2104.0,1123.0,7211.0,20.0
15009,165281.0,72570.0,54274.0,15840.0,3901.0,33792.0,9341.0,27860.0,36517.0,17762.0,4305.0,115054.0,5198.0,14783.0,310.0,5678.0,2812.0,2772.0,8327.0,146228.0,265.0
16047,15169.0,6176.0,5419.0,2395.0,323.0,22542.0,1974.0,2537.0,4156.0,1988.0,424.0,4874.0,968.0,165.0,1270.0,260.0,216.0,98.0,2501.0,13563.0,30.0
16063,5321.0,1997.0,1687.0,708.0,79.0,20188.0,671.0,661.0,1625.0,775.0,110.0,1769.0,394.0,15.0,492.0,96.0,17.0,48.0,1172.0,4113.0,17.0
17003,6532.0,3985.0,2323.0,1946.0,167.0,19065.0,867.0,1328.0,1581.0,1391.0,317.0,2469.0,6.0,399.0,426.0,43.0,207.0,131.0,439.0,4835.0,22.0
17019,209448.0,91667.0,82499.0,40411.0,5207.0,29683.0,5927.0,25028.0,39556.0,18505.0,5924.0,67691.0,3687.0,21392.0,3579.0,4144.0,9558.0,15567.0,9863.0,206232.0,268.0
17151,4249.0,2827.0,1644.0,537.0,234.0,22343.0,479.0,1240.0,608.0,1035.0,45.0,384.0,0.0,4.0,532.0,15.0,84.0,242.0,143.0,3133.0,13.0
17153,5611.0,3167.0,2173.0,1048.0,192.0,20317.0,568.0,1191.0,1207.0,1312.0,133.0,2040.0,8.0,58.0,655.0,14.0,271.0,25.0,193.0,6127.0,31.0
18001,35195.0,13226.0,12476.0,5767.0,586.0,22514.0,3372.0,5251.0,11014.0,4100.0,958.0,2278.0,309.0,760.0,433.0,624.0,1336.0,572.0,6560.0,32322.0,64.0
18027,32937.0,12551.0,11417.0,4110.0,624.0,22548.0,5465.0,4947.0,9635.0,4623.0,887.0,2648.0,437.0,582.0,850.0,393.0,1849.0,576.0,7549.0,28370.0,84.0
18087,38942.0,14678.0,12079.0,2806.0,427.0,23626.0,8150.0,5153.0,12820.0,3973.0,828.0,2226.0,1165.0,127.0,948.0,454.0,3355.0,310.0,15188.0,34597.0,61.0
18105,145403.0,61144.0,55537.0,31680.0,4961.0,27461.0,6525.0,17779.0,23021.0,16208.0,4113.0,23510.0,1520.0,10636.0,3618.0,909.0,4301.0,15019.0,11142.0,149761.0,232.0
19021,20260.0,8296.0,7550.0,2507.0,590.0,26607.0,2840.0,2914.0,5147.0,1933.0,793.0,8034.0,2031.0,567.0,257.0,530.0,291.0,1018.0,1932.0,19875.0,50.0
19051,8885.0,3597.0,3215.0,1081.0,121.0,26503.0,937.0,1554.0,2601.0,1024.0,207.0,276.0,55.0,47.0,204.0,261.0,425.0,110.0,2278.0,5014.0,24.0
20067,7616.0,2947.0,2592.0,666.0,203.0,25788.0,1201.0,906.0,2415.0,713.0,131.0,3677.0,479.0,0.0,706.0,68.0,50.0,69.0,1360.0,7098.0,21.0
21011,12268.0,5462.0,4624.0,2552.0,365.0,21175.0,1878.0,1978.0,3112.0,2937.0,439.0,590.0,5.0,112.0,1976.0,49.0,399.0,85.0,909.0,9006.0,43.0
21041,10711.0,4708.0,3981.0,2657.0,442.0,23546.0,1597.0,1611.0,2769.0,1763.0,380.0,1208.0,94.0,38.0,990.0,195.0,278.0,327.0,814.0,12496.0,35.0
21047,72263.0,29888.0,25682.0,13280.0,2140.0,21770.0,5758.0,8490.0,19691.0,10366.0,3008.0,24677.0,527.0,1489.0,2366.0,559.0,2401.0,6628.0,5344.0,76668.0,145.0
21099,18627.0,8974.0,7311.0,3918.0,526.0,20421.0,3057.0,3036.0,4613.0,4056.0,527.0,1575.0,38.0,174.0,1789.0,119.0,925.0,268.0,1634.0,15684.0,45.0
21115,22843.0,10684.0,8737.0,5119.0,727.0,21089.0,3139.0,3938.0,5085.0,5952.0,460.0,607.0,95.0,568.0,2820.0,128.0,1069.0,574.0,913.0,21569.0,67.0
21143,8186.0,4887.0,3258.0,1060.0,79.0,26621.0,770.0,2023.0,1204.0,1538.0,100.0,756.0,12.0,24.0,986.0,77.0,62.0,1277.0,455.0,7642.0,27.0
21165,6405.0,3888.0,2593.0,1438.0,153.0,19825.0,1103.0,1269.0,1362.0,1421.0,175.0,36.0,0.0,4.0,868.0,51.0,200.0,83.0,228.0,4792.0,19.0
21169,10004.0,4741.0,3998.0,2343.0,224.0,19436.0,1615.0,1792.0,2327.0,2368.0,373.0,498.0,26.0,95.0,943.0,90.0,136.0,133.0,564.0,7369.0,25.0
21171,10634.0,5244.0,4414.0,2546.0,292.0,23025.0,1900.0,1956.0,2354.0,2422.0,279.0,703.0,44.0,88.0,1042.0,76.0,416.0,150.0,952.0,9240.0,40.0
21205,24499.0,10302.0,8505.0,5585.0,502.0,19692.0,2303.0,3266.0,4706.0,4420.0,749.0,1335.0,196.0,383.0,2661.0,141.0,746.0,2860.0,1325.0,28702.0,42.0
21207,17760.0,10066.0,7027.0,4301.0,574.0,19149.0,3059.0,3400.0,4025.0,3193.0,627.0,1110.0,173.0,121.0,2647.0,260.0,441.0,227.0,1564.0,17712.0,57.0
21219,12350.0,5336.0,4663.0,2186.0,358.0,23188.0,1805.0,1921.0,3314.0,1624.0,407.0,1749.0,188.0,46.0,1001.0,164.0,477.0,186.0,1861.0,9037.0,29.0
21235,36089.0,15383.0,12490.0,8858.0,1147.0,19145.0,4686.0,5694.0,8876.0,7464.0,1000.0,1444.0,54.0,266.0,4309.0,281.0,872.0,1881.0,2027.0,35286.0,142.0
22009,40882.0,18320.0,15085.0,8955.0,1158.0,21390.0,6714.0,6651.0,9704.0,7283.0,1919.0,14230.0,172.0,245.0,3702.0,560.0,1286.0,3561.0,3662.0,34843.0,140.0
22017,248361.0,112999.0,96360.0,56774.0,8026.0,25902.0,22427.0,39667.0,59803.0,36801.0,11843.0,136151.0,1138.0,9823.0,10324.0,1613.0,10179.0,4987.0,25091.0,242797.0,548.0
22021,9996.0,5122.0,3667.0,2569.0,301.0,20574.0,1600.0,1801.0,2318.0,1312.0,311.0,2083.0,159.0,10.0,1808.0,154.0,340.0,512.0,1510.0,8539.0,45.0
22025,9893.0,4990.0,3595.0,1926.0,213.0,21962.0,1607.0,1617.0,2181.0,1230.0,370.0,3372.0,13.0,30.0,1411.0,66.0,285.0,1160.0,1203.0,8351.0,38.0
22043,22348.0,9261.0,6989.0,3765.0,436.0,18082.0,2914.0,3232.0,4694.0,3515.0,363.0,5270.0,296.0,11.0,2626.0,105.0,294.0,3255.0,1677.0,17737.0,45.0
22045,72691.0,30453.0,26063.0,15470.0,3486.0,23156.0,10053.0,10199.0,19140.0,11822.0,3646.0,29829.0,1193.0,1029.0,6299.0,960.0,2628.0,836.0,8365.0,67630.0,204.0
22061,47356.0,20075.0,17551.0,13118.0,1590.0,22498.0,2995.0,6174.0,9531.0,6464.0,2202.0,22113.0,344.0,780.0,3838.0,354.0,1866.0,3216.0,5118.0,50239.0,66.0
22067,25992.0,12591.0,9758.0,7162.0,534.0,19399.0,3518.0,4591.0,6294.0,3696.0,981.0,13163.0,19.0,215.0,2388.0,239.0,1040.0,856.0,3018.0,21934.0,99.0
22083,20474.0,8950.0,7391.0,5658.0,389.0,20128.0,2806.0,3403.0,4908.0,2837.0,995.0,8081.0,29.0,101.0,1796.0,213.0,519.0,992.0,3041.0,19369.0,78.0
22087,45694.0,16989.0,15029.0,8912.0,2156.0,21217.0,5223.0,4869.0,12322.0,6678.0,2124.0,16966.0,754.0,172.0,1013.0,361.0,1001.0,333.0,5187.0,35686.0,76.0
24029,19593.0,10675.0,7910.0,2210.0,425.0,34910.0,1672.0,5044.0,3142.0,2714.0,617.0,4345.0,277.0,631.0,315.0,20.0,947.0,1654.0,1040.0,18747.0,77.0
24031,1040133.0,388254.0,370227.0,71153.0,28775.0,52828.0,62517.0,151809.0,243609.0,82759.0,28290.0,577715.0,62058.0,105240.0,534.0,11957.0,28245.0,8847.0,76522.0,839826.0,1396.0
24033,906202.0,331272.0,308849.0,78590.0,34528.0,35869.0,82288.0,111152.0,203610.0,84668.0,35013.0,788701.0,52698.0,75088.0,1431.0,12083.0,26911.0,18714.0,97006.0,697779.0,1476.0
25009,781024.0,312013.0,292659.0,81801.0,22962.0,40697.0,57928.0,127337.0,169097.0,92053.0,27604.0,226281.0,46746.0,45312.0,2082.0,6913.0,31674.0,18008.0,23928.0,675617.0,1491.0
26053,15414.0,10805.0,6619.0,2525.0,358.0,24325.0,787.0,3788.0,2383.0,2140.0,476.0,1600.0,30.0,479.0,396.0,41.0,674.0,1479.0,1183.0,14981.0,68.0
26073,70775.0,29084.0,24889.0,17034.0,2785.0,23164.0,3205.0,8289.0,12316.0,9392.0,2256.0,10305.0,505.0,4082.0,2935.0,431.0,1635.0,6622.0,6153.0,70662.0,129.0
26097,10817.0,11144.0,5284.0,1704.0,499.0,28941.0,810.0,2877.0,1755.0,1905.0,377.0,2875.0,66.0,656.0,651.0,95.0,790.0,290.0,1139.0,10505.0,32.0
26119,9261.0,9594.0,4195.0,1511.0,379.0,23930.0,972.0,2842.0,1391.0,2219.0,214.0,366.0,12.0,65.0,1161.0,61.0,188.0,167.0,731.0,8422.0,49.0
26135,8277.0,9173.0,3824.0,1422.0,391.0,23526.0,1030.0,2222.0,1569.0,1921.0,296.0,358.0,33.0,117.0,1711.0,94.0,285.0,74.0,1088.0,6767.0,27.0
26143,23877.0,24524.0,10899.0,4271.0,970.0,23862.0,1908.0,7438.0,3653.0,6214.0,762.0,1171.0,67.0,407.0,1944.0,149.0,775.0,260.0,1790.0,23241.0,85.0
27105,21839.0,8650.0,7897.0,3061.0,568.0,25554.0,3122.0,3408.0,5872.0,2715.0,819.0,8731.0,2243.0,779.0,156.0,263.0,593.0,441.0,1523.0,21776.0,47.0
27123,541493.0,219390.0,209069.0,77330.0,14429.0,34049.0,35551.0,74248.0,126490.0,62467.0,20153.0,203520.0,26341.0,60168.0,2987.0,8768.0,21937.0,15415.0,29542.0,557462.0,772.0
28017,17279.0,7604.0,6426.0,3576.0,411.0,19556.0,3142.0,2798.0,4307.0,2788.0,839.0,8652.0,121.0,43.0,1914.0,127.0,589.0,382.0,2374.0,15600.0,68.0
28025,19808.0,9261.0,7755.0,4548.0,965.0,21076.0,2464.0,3452.0,4618.0,2172.0,1083.0,12086.0,11.0,83.0,1658.0,46.0,598.0,265.0,2193.0,16336.0,43.0
28035,75517.0,32955.0,28033.0,17973.0,3634.0,22042.0,6090.0,9784.0,17509.0,15917.0,3647.0,32498.0,361.0,3502.0,3380.0,707.0,2129.0,3946.0,10606.0,89260.0,159.0
28047,202626.0,92032.0,78863.0,39694.0,8925.0,24445.0,17251.0,28457.0,49001.0,30643.0,9841.0,72462.0,2844.0,11626.0,7354.0,2322.0,5025.0,4941.0,30876.0,201289.0,591.0
28049,241774.0,104261.0,88705.0,51764.0,11027.0,23114.0,20091.0,31686.0,59637.0,29172.0,13040.0,181559.0,1690.0,8027.0,4266.0,2613.0,6893.0,9107.0,29775.0,240905.0,535.0
28061,16529.0,8346.0,6690.0,3810.0,404.0,21929.0,1907.0,3172.0,3778.0,3017.0,831.0,9121.0,0.0,20.0,2659.0,158.0,409.0,72.0,2135.0,13387.0,50.0
28101,21524.0,9483.0,8042.0,5446.0,612.0,21600.0,2101.0,3425.0,5463.0,4246.0,1073.0,8375.0,90.0,116.0,2187.0,371.0,452.0,738.0,2427.0,18638.0,49.0
28105,49481.0,21876.0,17687.0,13304.0,2279.0,22136.0,2413.0,5289.0,8660.0,5765.0,1459.0,21449.0,229.0,2261.0,1979.0,334.0,1071.0,5294.0,5254.0,56224.0,74.0
28127,27073.0,12103.0,9361.0,6599.0,948.0,20495.0,4002.0,4505.0,6602.0,4811.0,909.0,10417.0,31.0,59.0,3378.0,382.0,695.0,653.0,3560.0,20690.0,100.0
28141,19478.0,10386.0,7635.0,3423.0,833.0,20037.0,2852.0,3893.0,4283.0,4286.0,445.0,1322.0,13.0,243.0,1817.0,170.0,442.0,261.0,2693.0,16996.0,90.0
28153,20422.0,9389.0,7734.0,4443.0,843.0,22611.0,2884.0,3344.0,5073.0,4487.0,842.0,8674.0,55.0,194.0,2977.0,216.0,474.0,178.0,2070.0,16778.0,69.0
29055,24280.0,12050.0,9473.0,4667.0,1058.0,21107.0,3868.0,4538.0,5618.0,5372.0,800.0,1142.0,82.0,208.0,1917.0,259.0,382.0,467.0,4109.0,19147.0,117.0
29085,9368.0,6856.0,4020.0,1612.0,228.0,20646.0,1105.0,3140.0,1571.0,2282.0,161.0,463.0,97.0,3.0,2349.0,57.0,160.0,88.0,1569.0,7338.0,24.0
29143,17811.0,8618.0,7312.0,4005.0,629.0,20638.0,2694.0,3248.0,4162.0,4081.0,1007.0,3565.0,46.0,57.0,1021.0,185.0,691.0,345.0,2852.0,16269.0,57.0
29153,9236.0,5688.0,4144.0,2384.0,241.0,18818.0,1177.0,2483.0,1815.0,1948.0,228.0,416.0,0.0,45.0,1088.0,99.0,243.0,116.0,1291.0,6418.0,34.0
29181,13693.0,6612.0,5154.0,3633.0,374.0,17502.0,1921.0,2714.0,3138.0,4275.0,409.0,679.0,23.0,33.0,1575.0,98.0,395.0,51.0,1947.0,10067.0,61.0
29203,8246.0,4171.0,3173.0,2312.0,196.0,18066.0,1113.0,1710.0,1799.0,2060.0,257.0,491.0,0.0,0.0,958.0,93.0,124.0,115.0,1391.0,7044.0,22.0
31079,61343.0,24672.0,22870.0,7810.0,1481.0,27421.0,6026.0,8815.0,16729.0,7512.0,3081.0,20116.0,3491.0,1962.0,1228.0,881.0,1126.0,956.0,7927.0,67284.0,120.0
32003,2141574.0,888556.0,767954.0,299169.0,78287.0,29256.0,208782.0,301845.0,504354.0,258341.0,80535.0,1210163.0,142649.0,144006.0,25396.0,32220.0,64390.0,22822.0,265314.0,1883191.0,4583.0
34007,507367.0,206013.0,187158.0,62871.0,18876.0,34280.0,40216.0,75995.0,116637.0,67480.0,20679.0,217338.0,21581.0,30188.0,1694.0,3809.0,21253.0,6859.0,37569.0,454488.0,1200.0
34021,368762.0,144681.0,129873.0,40026.0,13094.0,42155.0,29717.0,53598.0,79172.0,37624.0,11152.0,183007.0,23304.0,23489.0,400.0,2767.0,14443.0,17002.0,29869.0,420936.0,728.0
34023,826698.0,300541.0,284174.0,67432.0,24243.0,38140.0,57848.0,117814.0,181137.0,74718.0,20647.0,464376.0,53972.0,51536.0,2120.0,11794.0,21691.0,30660.0,61923.0,811505.0,1502.0
35003,3539.0,3893.0,1381.0,810.0,0.0,20767.0,180.0,1364.0,468.0,1072.0,52.0,654.0,18.0,0.0,1288.0,6.0,0.0,146.0,272.0,3176.0,18.0
35007,12353.0,10244.0,5678.0,2797.0,486.0,22293.0,984.0,3155.0,2311.0,2660.0,562.0,6576.0,145.0,568.0,1936.0,173.0,363.0,550.0,956.0,11734.0,28.0
35009,50199.0,21187.0,18515.0,10119.0,1507.0,23729.0,5220.0,6018.0,13411.0,7508.0,2330.0,26015.0,2453.0,644.0,2098.0,605.0,883.0,1045.0,5823.0,45042.0,90.0
35013,215338.0,87096.0,77453.0,58023.0,8052.0,21300.0,26731.0,32046.0,53956.0,29042.0,8748.0,156115.0,17460.0,5379.0,18603.0,3166.0,4919.0,5514.0,23944.0,192403.0,299.0
35057,15595.0,8036.0,5664.0,3870.0,316.0,20072.0,1540.0,3001.0,3293.0,2575.0,320.0,7579.0,296.0,0.0,3293.0,166.0,221.0,473.0,1176.0,13506.0,29.0
36085,474101.0,179871.0,166152.0,60026.0,10872.0,34987.0,37675.0,73325.0,104503.0,46798.0,12948.0,181741.0,21524.0,20487.0,502.0,7142.0,27621.0,6810.0,23153.0,326666.0,1440.0
36109,102962.0,43048.0,39326.0,17500.0,2438.0,31464.0,3447.0,13561.0,15362.0,9285.0,2837.0,23305.0,891.0,5752.0,3349.0,571.0,5808.0,13713.0,3740.0,109775.0,166.0
36119,968815.0,373942.0,347332.0,87214.0,29722.0,54572.0,81329.0,158902.0,217100.0,89947.0,26493.0,445341.0,57741.0,105302.0,525.0,14214.0,50391.0,26182.0,64712.0,885863.0,2093.0
37015,19644.0,9841.0,7976.0,4207.0,990.0,20430.0,3095.0,4125.0,3508.0,3902.0,675.0,12909.0,72.0,34.0,3607.0,197.0,702.0,1388.0,1912.0,17509.0,53.0
37017,33778.0,17877.0,13968.0,8649.0,978.0,20803.0,4798.0,6752.0,7125.0,6850.0,1556.0,15312.0,524.0,159.0,6624.0,334.0,1455.0,479.0,4697.0,31817.0,103.0
37063,306457.0,133429.0,123444.0,46805.0,8615.0,34063.0,24310.0,37056.0,65637.0,30212.0,13066.0,177023.0,16891.0,25717.0,1836.0,3433.0,9936.0,14266.0,36780.0,322678.0,390.0
37095,5393.0,3249.0,1769.0,1062.0,231.0,18433.0,709.0,887.0,1165.0,673.0,189.0,2215.0,122.0,18.0,546.0,75.0,20.0,655.0,753.0,5216.0,16.0
37103,9695.0,4958.0,4137.0,2526.0,381.0,21539.0,1337.0,2053.0,1843.0,2405.0,300.0,3654.0,103.0,52.0,1628.0,107.0,299.0,123.0,1495.0,7785.0,23.0
37153,45189.0,21380.0,18546.0,10503.0,1841.0,20745.0,6035.0,7692.0,10458.0,8034.0,2424.0,19288.0,912.0,256.0,5574.0,478.0,1719.0,1439.0,5529.0,43661.0,134.0
37185,20033.0,11948.0,7780.0,3663.0,724.0,22461.0,2813.0,4736.0,3691.0,3845.0,613.0,12357.0,148.0,142.0,3798.0,83.0,784.0,978.0,2506.0,16336.0,66.0
37189,54117.0,33520.0,20355.0,13155.0,2009.0,24906.0,3243.0,8200.0,7066.0,5954.0,917.0,4392.0,302.0,3889.0,2936.0,334.0,1159.0,5856.0,4741.0,56809.0,77.0
38053,12536.0,5976.0,3899.0,1681.0,248.0,36798.0,625.0,1132.0,3818.0,1120.0,340.0,2782.0,206.0,1248.0,832.0,302.0,80.0,219.0,2086.0,14221.0,24.0
38061,10152.0,4999.0,3235.0,1016.0,204.0,37602.0,581.0,1129.0,2681.0,1057.0,279.0,3871.0,88.0,254.0,1348.0,157.0,151.0,114.0,1607.0,8889.0,31.0
39095,432379.0,203073.0,179065.0,80686.0,16242.0,28361.0,31510.0,66474.0,100005.0,65360.0,22557.0,134436.0,3529.0,25474.0,4563.0,2139.0,18358.0,9615.0,26586.0,425376.0,1290.0
