,E_TOTPOP,E_HU,E_HH,E_POV150,E_UNEMP,E_HBURD,E_NOHSDP,E_UNINSUR,E_AGE65,E_AGE17,E_DISABL,E_SNGPNT,E_LIMENG,E_MINRTY,E_MUNIT,E_MOBILE,E_CROWD,E_NOVEH,E_GROUPQ,E_DAYPOP,E_NOINT,E_AFAM,E_HISP,E_ASIAN,E_AIAN,E_NHPI,E_TWOMORE,E_OTHERRACE,Deaths
5011,10805.0,5818.0,4233.0,3279.0,250.0,997.0,1254.0,1160.0,1990.0,2616.0,2235.0,291.0,251.0,4824.0,47.0,974.0,102.0,360.0,195.0,10166.0,2429.0,2970.0,1662.0,7.0,0.0,0.0,153.0,32.0,54.0
5013,5160.0,2943.0,1754.0,1174.0,182.0,205.0,605.0,426.0,1091.0,966.0,1120.0,91.0,59.0,1439.0,9.0,901.0,3.0,100.0,130.0,6183.0,1369.0,1133.0,216.0,0.0,0.0,15.0,67.0,8.0,11.0
5015,28062.0,13764.0,11079.0,6811.0,551.0,2367.0,2717.0,3205.0,6449.0,6144.0,4007.0,292.0,1105.0,6078.0,354.0,1999.0,557.0,649.0,279.0,25424.0,5809.0,70.0,4237.0,384.0,298.0,277.0,787.0,25.0,88.0
5017,10433.0,5429.0,4052.0,4310.0,399.0,947.0,1589.0,1034.0,2171.0,2304.0,2489.0,357.0,131.0,6382.0,220.0,879.0,97.0,541.0,728.0,9313.0,2416.0,5605.0,599.0,63.0,16.0,0.0,99.0,0.0,41.0
5019,22341.0,10559.0,8336.0,6622.0,381.0,2148.0,1442.0,1989.0,3688.0,4240.0,5007.0,655.0,217.0,7103.0,649.0,1900.0,240.0,574.0,2432.0,23965.0,5068.0,5399.0,1079.0,142.0,44.0,12.0,425.0,2.0,72.0
5021,14710.0,8024.0,6476.0,4801.0,382.0,1394.0,1722.0,852.0,3139.0,3156.0,3298.0,512.0,0.0,767.0,88.0,931.0,85.0,421.0,104.0,11971.0,3130.0,72.0,325.0,4.0,50.0,0.0,316.0,0.0,52.0
5023,25063.0,16143.0,10882.0,6178.0,540.0,1929.0,2516.0,1883.0,6725.0,4760.0,4982.0,518.0,8.0,1540.0,58.0,3520.0,229.0,339.0,313.0,22449.0,4093.0,227.0,606.0,83.0,222.0,0.0,402.0,0.0,87.0
5025,8063.0,4123.0,3170.0,2543.0,100.0,565.0,601.0,291.0,1657.0,1825.0,1590.0,201.0,0.0,1256.0,15.0,1241.0,20.0,175.0,84.0,5528.0,2172.0,1087.0,0.0,0.0,23.0,0.0,146.0,0.0,21.0
5027,23620.0,11698.0,8456.0,8028.0,618.0,2024.0,1927.0,1697.0,4085.0,4893.0,4330.0,600.0,214.0,9617.0,416.0,1872.0,474.0,357.0,1797.0,24092.0,5797.0,8542.0,650.0,192.0,35.0,0.0,184.0,14.0,76.0
5029,20895.0,9862.0,8491.0,7116.0,711.0,1692.0,1955.0,1187.0,4008.0,4767.0,5239.0,633.0,110.0,3887.0,283.0,1780.0,143.0,702.0,189.0,20191.0,4712.0,2078.0,844.0,98.0,90.0,0.0,777.0,0.0,44.0
5031,109081.0,46156.0,42203.0,28416.0,3160.0,10000.0,7407.0,9251.0,14967.0,26962.0,20388.0,4002.0,705.0,27542.0,3620.0,2556.0,826.0,2880.0,3762.0,117065.0,15358.0,16525.0,5604.0,1450.0,198.0,6.0,3394.0,365.0,307.0
5033,63118.0,26953.0,24065.0,18220.0,1298.0,5058.0,6605.0,5244.0,10592.0,15460.0,12033.0,1517.0,664.0,10259.0,888.0,3197.0,667.0,976.0,649.0,57463.0,11327.0,957.0,5027.0,1030.0,938.0,16.0,2133.0,158.0,182.0
5035,48381.0,21790.0,19021.0,15843.0,2114.0,5694.0,5024.0,3846.0,6694.0,13177.0,7989.0,2193.0,199.0,28434.0,1398.0,1577.0,534.0,2011.0,654.0,45591.0,7111.0,23398.0,1311.0,361.0,87.0,22.0,3255.0,0.0,133.0
5037,16576.0,7985.0,6568.0,5049.0,548.0,1495.0,2127.0,1251.0,3061.0,3950.0,2964.0,791.0,94.0,4603.0,94.0,1103.0,383.0,436.0,221.0,14462.0,3368.0,2949.0,341.0,7.0,32.0,0.0,1266.0,8.0,51.0
5039,7114.0,4346.0,2992.0,1657.0,210.0,527.0,644.0,489.0,1639.0,1516.0,1563.0,151.0,4.0,3354.0,115.0,1027.0,5.0,300.0,711.0,6173.0,1862.0,3060.0,117.0,0.0,36.0,28.0,113.0,0.0,22.0
5041,11538.0,6292.0,5059.0,4834.0,230.0,1308.0,1537.0,886.0,2164.0,2962.0,2065.0,496.0,306.0,6393.0,192.0,743.0,93.0,692.0,85.0,10732.0,3590.0,5471.0,734.0,46.0,27.0,0.0,115.0,0.0,43.0
5043,18263.0,8640.0,7207.0,5960.0,223.0,1371.0,1549.0,854.0,3282.0,3972.0,3461.0,343.0,11.0,6181.0,452.0,2192.0,171.0,591.0,1013.0,17308.0,3688.0,5186.0,653.0,5.0,0.0,0.0,337.0,0.0,70.0
5045,124800.0,50209.0,45091.0,31662.0,2183.0,12317.0,6140.0,10242.0,15584.0,28824.0,17971.0,2618.0,681.0,25343.0,4893.0,5876.0,793.0,2075.0,4983.0,111496.0,14344.0,14252.0,5192.0,1434.0,422.0,167.0,3365.0,511.0,229.0
5047,17785.0,8018.0,6671.0,6151.0,397.0,1622.0,1695.0,947.0,3543.0,4072.0,4204.0,295.0,8.0,1542.0,73.0,1189.0,183.0,384.0,375.0,16209.0,4681.0,173.0,568.0,133.0,275.0,37.0,356.0,0.0,74.0
5049,12301.0,6847.0,5014.0,4744.0,220.0,1066.0,1398.0,1317.0,3202.0,2553.0,2812.0,254.0,15.0,681.0,52.0,1677.0,282.0,222.0,181.0,9385.0,5124.0,41.0,77.0,16.0,67.0,26.0,454.0,0.0,37.0
5051,99043.0,50974.0,40906.0,26720.0,2748.0,10169.0,7654.0,9855.0,23496.0,19893.0,21154.0,2700.0,1585.0,18352.0,3949.0,6854.0,1090.0,3038.0,2118.0,102321.0,15232.0,8258.0,5699.0,810.0,934.0,39.0,2584.0,28.0,369.0
5053,18229.0,8049.0,7049.0,3446.0,271.0,1339.0,1254.0,998.0,3196.0,4094.0,3302.0,316.0,17.0,1379.0,314.0,2187.0,137.0,210.0,173.0,15508.0,2693.0,458.0,525.0,0.0,17.0,29.0,350.0,0.0,52.0
5055,45197.0,19185.0,17587.0,12300.0,1561.0,4210.0,3337.0,3325.0,7229.0,11031.0,9584.0,1338.0,107.0,3782.0,677.0,2378.0,462.0,705.0,707.0,42789.0,6013.0,1043.0,1306.0,169.0,122.0,21.0,1075.0,46.0,98.0
5057,21695.0,10570.0,8100.0,6802.0,522.0,1551.0,2297.0,2025.0,3937.0,5511.0,4162.0,733.0,766.0,9913.0,147.0,1937.0,239.0,670.0,379.0,19402.0,3820.0,6504.0,2789.0,28.0,89.0,73.0,430.0,0.0,71.0
5059,33667.0,14490.0,12515.0,8224.0,783.0,2425.0,3026.0,2183.0,6309.0,7177.0,7346.0,736.0,81.0,5975.0,156.0,3402.0,312.0,727.0,2181.0,29353.0,7588.0,3785.0,1187.0,78.0,95.0,6.0,819.0,5.0,139.0
5061,13267.0,6255.0,5271.0,4384.0,390.0,1231.0,1226.0,1358.0,2374.0,3454.0,2440.0,663.0,290.0,4805.0,85.0,1089.0,223.0,193.0,178.0,14497.0,3179.0,2722.0,1680.0,116.0,37.0,17.0,233.0,0.0,45.0
5063,37585.0,16600.0,14325.0,9870.0,728.0,2819.0,3642.0,3169.0,6517.0,9008.0,6999.0,773.0,454.0,4541.0,411.0,3479.0,499.0,659.0,1086.0,39420.0,12084.0,677.0,2489.0,287.0,96.0,0.0,958.0,34.0,171.0
5065,13596.0,7312.0,4911.0,3996.0,515.0,1033.0,1863.0,705.0,3461.0,2370.0,3357.0,121.0,7.0,1439.0,45.0,1247.0,53.0,320.0,1091.0,11774.0,6368.0,142.0,326.0,0.0,86.0,0.0,868.0,17.0,57.0
5067,16908.0,7606.0,6241.0,5139.0,666.0,1417.0,2039.0,1253.0,3021.0,3372.0,3299.0,499.0,5.0,3981.0,61.0,939.0,32.0,352.0,2623.0,16938.0,3134.0,1949.0,501.0,9.0,15.0,6.0,1483.0,18.0,48.0
5069,68123.0,33372.0,26630.0,20671.0,2379.0,6959.0,5815.0,3779.0,11786.0,14968.0,11754.0,2775.0,581.0,42031.0,2557.0,3947.0,595.0,2431.0,6159.0,67786.0,17186.0,37989.0,1482.0,671.0,199.0,358.0,1279.0,53.0,224.0
5071,26475.0,11536.0,9792.0,8649.0,426.0,2457.0,3519.0,1985.0,4351.0,6438.0,5434.0,613.0,742.0,5585.0,280.0,1596.0,335.0,512.0,777.0,26143.0,7154.0,405.0,3700.0,596.0,47.0,20.0,734.0,83.0,83.0
5073,6728.0,4394.0,2898.0,2606.0,185.0,618.0,1021.0,500.0,1593.0,1279.0,1602.0,192.0,52.0,2797.0,39.0,1201.0,42.0,265.0,126.0,5276.0,2233.0,2391.0,198.0,50.0,20.0,0.0,109.0,29.0,34.0
5075,16511.0,8030.0,6584.0,4810.0,561.0,1117.0,1844.0,1065.0,3220.0,3626.0,3830.0,373.0,14.0,1037.0,243.0,936.0,132.0,362.0,548.0,14101.0,2968.0,232.0,268.0,11.0,45.0,2.0,479.0,0.0,59.0
5077,8963.0,4362.0,3202.0,2986.0,432.0,923.0,1425.0,609.0,1732.0,1636.0,1735.0,279.0,93.0,5300.0,40.0,447.0,100.0,677.0,1595.0,7577.0,2182.0,4974.0,245.0,6.0,18.0,0.0,57.0,0.0,42.0
5079,13278.0,4693.0,3598.0,2405.0,57.0,631.0,2064.0,536.0,2049.0,2228.0,1579.0,104.0,134.0,4762.0,40.0,1432.0,40.0,175.0,5003.0,8137.0,3571.0,4016.0,543.0,0.0,62.0,0.0,133.0,8.0,49.0
5081,12345.0,6534.0,5292.0,3118.0,440.0,674.0,896.0,621.0,2659.0,2745.0,2382.0,248.0,1.0,3363.0,14.0,1391.0,94.0,366.0,154.0,10367.0,2384.0,2382.0,455.0,41.0,133.0,0.0,352.0,0.0,49.0
5083,21619.0,10173.0,8359.0,6306.0,588.0,1461.0,2047.0,1295.0,4332.0,4687.0,5064.0,476.0,59.0,2454.0,146.0,1137.0,167.0,410.0,582.0,17924.0,4920.0,321.0,662.0,344.0,175.0,0.0,943.0,9.0,77.0
5085,73163.0,29737.0,27218.0,14433.0,1650.0,5682.0,4938.0,5178.0,9951.0,18762.0,10962.0,2241.0,350.0,10638.0,517.0,3967.0,407.0,1194.0,667.0,55517.0,9789.0,3998.0,3332.0,683.0,322.0,154.0,2083.0,66.0,132.0
5087,16393.0,7595.0,6045.0,5106.0,535.0,1043.0,1770.0,1477.0,3116.0,3789.0,3520.0,288.0,15.0,1921.0,85.0,1505.0,187.0,258.0,78.0,11996.0,3804.0,17.0,955.0,120.0,83.0,102.0,618.0,26.0,58.0
5089,16586.0,9546.0,6918.0,4833.0,356.0,1571.0,1768.0,964.0,4651.0,3006.0,4344.0,257.0,16.0,1049.0,101.0,1799.0,125.0,420.0,175.0,13831.0,2832.0,114.0,392.0,96.0,135.0,0.0,312.0,0.0,79.0
5091,43515.0,19576.0,16237.0,13162.0,1504.0,3746.0,4244.0,3760.0,7197.0,10325.0,7956.0,1964.0,15.0,13955.0,1476.0,2286.0,624.0,1371.0,1390.0,37384.0,7178.0,10865.0,1499.0,126.0,405.0,42.0,809.0,209.0,170.0
5093,41396.0,20572.0,16623.0,13635.0,1754.0,4031.0,4840.0,3064.0,6089.0,10856.0,7484.0,1870.0,347.0,17490.0,596.0,1350.0,679.0,1552.0,798.0,42790.0,7549.0,14460.0,1805.0,195.0,23.0,34.0,931.0,42.0,144.0
5095,6879.0,4445.0,3234.0,2377.0,192.0,755.0,1044.0,571.0,1573.0,1443.0,1679.0,256.0,0.0,3171.0,123.0,596.0,196.0,397.0,79.0,5854.0,1738.0,2907.0,75.0,16.0,47.0,0.0,126.0,0.0,30.0
5097,8964.0,5875.0,3706.0,2708.0,264.0,692.0,1141.0,965.0,2446.0,1662.0,2386.0,146.0,120.0,811.0,43.0,1666.0,52.0,106.0,132.0,7229.0,2282.0,28.0,386.0,34.0,98.0,0.0,265.0,0.0,33.0
5099,8249.0,4595.0,3188.0,2266.0,183.0,708.0,599.0,633.0,1702.0,1867.0,1873.0,251.0,0.0,3090.0,93.0,1097.0,86.0,152.0,174.0,6780.0,2570.0,2872.0,1.0,5.0,21.0,1.0,190.0,0.0,38.0
5101,7753.0,4706.0,2996.0,1663.0,150.0,674.0,789.0,340.0,2075.0,1531.0,1802.0,145.0,0.0,540.0,51.0,635.0,21.0,105.0,66.0,4697.0,1884.0,3.0,72.0,8.0,135.0,34.0,288.0,0.0,37.0
5103,23597.0,13110.0,9487.0,8550.0,708.0,2089.0,2267.0,1442.0,4811.0,5299.0,5718.0,885.0,26.0,10644.0,146.0,1952.0,387.0,1027.0,382.0,20789.0,5921.0,9958.0,567.0,10.0,0.0,0.0,109.0,0.0,87.0
5105,10342.0,4993.0,3700.0,2849.0,208.0,573.0,787.0,504.0,2058.0,2282.0,2399.0,137.0,3.0,879.0,19.0,1073.0,184.0,243.0,157.0,7008.0,2370.0,265.0,317.0,6.0,14.0,0.0,274.0,3.0,29.0
5107,18151.0,10243.0,7561.0,7478.0,1062.0,1958.0,2200.0,1354.0,3409.0,4656.0,4285.0,989.0,7.0,11968.0,332.0,796.0,115.0,1237.0,202.0,17766.0,4287.0,11519.0,355.0,0.0,0.0,0.0,91.0,3.0,32.0
5109,10714.0,5629.0,4215.0,3105.0,183.0,798.0,1123.0,905.0,2157.0,2304.0,2639.0,152.0,178.0,1472.0,53.0,1261.0,122.0,191.0,170.0,9061.0,2436.0,408.0,699.0,9.0,48.0,0.0,305.0,3.0,35.0
5111,23747.0,10994.0,9567.0,7845.0,473.0,2156.0,3122.0,2468.0,4269.0,5668.0,5072.0,719.0,32.0,3383.0,114.0,1345.0,281.0,668.0,353.0,19074.0,3983.0,888.0,762.0,11.0,12.0,0.0,1704.0,6.0,107.0
5113,19999.0,10130.0,8114.0,6978.0,861.0,1865.0,2075.0,1904.0,4564.0,4590.0,4453.0,470.0,203.0,2548.0,310.0,1756.0,298.0,391.0,124.0,17843.0,4415.0,104.0,1311.0,61.0,284.0,21.0,619.0,148.0,58.0
5115,63926.0,26373.0,22863.0,18059.0,1623.0,5549.0,6208.0,4612.0,9858.0,14531.0,11280.0,1743.0,1167.0,10424.0,784.0,3444.0,373.0,1147.0,3403.0,66362.0,9842.0,1645.0,5882.0,714.0,283.0,0.0,1830.0,70.0,175.0
5117,8138.0,4550.0,3755.0,1900.0,231.0,565.0,834.0,531.0,1937.0,1674.0,1815.0,238.0,1.0,1265.0,87.0,1079.0,73.0,126.0,136.0,6030.0,2299.0,946.0,149.0,14.0,10.0,0.0,138.0,8.0,34.0
5119,393078.0,185460.0,161652.0,100383.0,9635.0,44841.0,23244.0,30449.0,60942.0,91326.0,60501.0,14991.0,5857.0,190287.0,26193.0,8508.0,3426.0,11855.0,6690.0,484748.0,59922.0,145000.0,24214.0,8382.0,856.0,144.0,10809.0,882.0,845.0
5121,17934.0,8629.0,7294.0,6117.0,311.0,1442.0,1919.0,1330.0,3565.0,4230.0,4019.0,552.0,133.0,1385.0,67.0,1251.0,200.0,335.0,345.0,17245.0,4506.0,165.0,395.0,58.0,62.0,111.0,594.0,0.0,55.0
5123,25477.0,10969.0,9313.0,8930.0,560.0,2523.0,3343.0,2204.0,4170.0,5478.0,4351.0,1208.0,556.0,15438.0,331.0,1503.0,247.0,1268.0,3264.0,24289.0,7092.0,13429.0,1356.0,170.0,94.0,41.0,348.0,0.0,81.0
5125,120990.0,49149.0,45098.0,19319.0,2364.0,8190.0,7328.0,6992.0,21655.0,28163.0,19853.0,2988.0,894.0,20099.0,2357.0,7598.0,656.0,1983.0,1284.0,90704.0,12387.0,9211.0,6017.0,1454.0,270.0,110.0,2869.0,168.0,244.0
5127,10269.0,5283.0,4114.0,3162.0,271.0,865.0,1460.0,686.0,2150.0,2430.0,2353.0,247.0,266.0,1630.0,82.0,1067.0,170.0,344.0,65.0,8759.0,2722.0,222.0,808.0,141.0,37.0,0.0,422.0,0.0,24.0
5129,7898.0,4951.0,3235.0,3016.0,116.0,619.0,1095.0,421.0,2025.0,1555.0,1810.0,117.0,0.0,729.0,54.0,960.0,12.0,238.0,81.0,6026.0,2490.0,41.0,209.0,28.0,155.0,0.0,296.0,0.0,30.0
5131,127670.0,57127.0,52026.0,36245.0,3038.0,12102.0,13516.0,13688.0,20470.0,30604.0,25227.0,3719.0,4322.0,39464.0,4936.0,1968.0,1668.0,3368.0,1890.0,142548.0,20250.0,7849.0,18397.0,5786.0,1213.0,14.0,6042.0,163.0,379.0
5133,16947.0,6986.0,5690.0,5196.0,364.0,1113.0,2575.0,2714.0,2379.0,4835.0,2421.0,313.0,1236.0,7300.0,52.0,1643.0,439.0,280.0,111.0,16318.0,3134.0,786.0,5686.0,82.0,318.0,82.0,337.0,9.0,60.0
5135,17217.0,9894.0,7315.0,5859.0,335.0,1717.0,2071.0,981.0,4493.0,3560.0,4556.0,435.0,22.0,1386.0,91.0,1530.0,169.0,422.0,206.0,15496.0,5941.0,176.0,412.0,3.0,29.0,0.0,766.0,0.0,83.0
5137,12582.0,6927.0,4866.0,4903.0,376.0,1025.0,1914.0,914.0,3406.0,2482.0,3052.0,338.0,0.0,902.0,46.0,2208.0,127.0,262.0,139.0,9802.0,5350.0,12.0,245.0,64.0,45.0,0.0,536.0,0.0,45.0
5139,39089.0,20065.0,15855.0,10826.0,638.0,3770.0,3612.0,2683.0,6914.0,9410.0,6449.0,1431.0,295.0,15386.0,370.0,4020.0,798.0,641.0,472.0,41977.0,11511.0,12878.0,1571.0,302.0,231.0,0.0,382.0,22.0,104.0
5141,16578.0,10519.0,7220.0,5437.0,445.0,1693.0,1862.0,1545.0,4290.0,3199.0,4295.0,334.0,68.0,1218.0,571.0,2310.0,175.0,449.0,190.0,14253.0,5000.0,65.0,538.0,22.0,203.0,14.0,376.0,0.0,48.0
5143,236198.0,95238.0,89094.0,60220.0,5272.0,22608.0,20863.0,27310.0,27557.0,57464.0,25570.0,5850.0,8898.0,72176.0,13698.0,4864.0,3726.0,4849.0,7763.0,246316.0,34271.0,7915.0,39898.0,5962.0,1523.0,6242.0,9989.0,647.0,653.0
5145,78725.0,33924.0,28903.0,21447.0,1673.0,7018.0,7280.0,7164.0,12825.0,18389.0,13825.0,2336.0,514.0,9566.0,1922.0,6500.0,485.0,1880.0,3738.0,74887.0,11212.0,3352.0,3497.0,626.0,339.0,0.0,1705.0,47.0,275.0
5147,6477.0,3878.0,3002.0,2196.0,172.0,620.0,800.0,340.0,1534.0,1389.0,1282.0,265.0,0.0,1972.0,103.0,497.0,44.0,291.0,112.0,5543.0,2340.0,1893.0,15.0,0.0,1.0,0.0,63.0,0.0,35.0
5149,21425.0,9881.0,7797.0,7027.0,350.0,1441.0,3159.0,1519.0,3715.0,5145.0,3659.0,434.0,970.0,5395.0,384.0,1294.0,422.0,354.0,355.0,19005.0,4243.0,380.0,4397.0,238.0,72.0,0.0,308.0,0.0,91.0
6001,1661584.0,605767.0,573174.0,233543.0,43126.0,147454.0,132307.0,70389.0,231186.0,341591.0,151635.0,29079.0,119494.0,1153001.0,135019.0,7291.0,45236.0,53539.0,31878.0,1715160.0,110366.0,167316.0,369546.0,515105.0,4942.0,12924.0,76404.0,6764.0,2102.0
6005,39023.0,18246.0,14844.0,5416.0,853.0,4398.0,2711.0,1817.0,10537.0,5962.0,6336.0,493.0,418.0,9062.0,908.0,1349.0,381.0,1009.0,3578.0,37659.0,4304.0,867.0,5591.0,352.0,205.0,30.0,1768.0,249.0,142.0
6007,223344.0,93968.0,83879.0,63024.0,7687.0,29129.0,15042.0,13336.0,40663.0,44865.0,37565.0,4313.0,5615.0,64420.0,7581.0,11432.0,2905.0,5564.0,6245.0,211098.0,19835.0,3778.0,37585.0,10350.0,1725.0,487.0,10160.0,335.0,455.0
6009,45828.0,28096.0,16958.0,9067.0,949.0,5956.0,3641.0,2424.0,12840.0,7618.0,9146.0,726.0,312.0,9048.0,429.0,2108.0,315.0,269.0,514.0,35355.0,5807.0,450.0,5710.0,864.0,271.0,18.0,1691.0,44.0,126.0
6011,21491.0,8153.0,7329.0,4958.0,425.0,2152.0,3728.0,1815.0,3142.0,5863.0,2861.0,596.0,2821.0,14009.0,155.0,612.0,434.0,324.0,202.0,22483.0,2700.0,263.0,12840.0,160.0,149.0,32.0,512.0,53.0,45.0
6013,1147788.0,415067.0,398299.0,156345.0,32666.0,98841.0,80257.0,57133.0,181578.0,260191.0,127957.0,23103.0,65454.0,658653.0,53171.0,6533.0,19927.0,21003.0,9828.0,998459.0,56576.0,94463.0,295791.0,196904.0,2198.0,5269.0,59875.0,4153.0,1539.0
6015,27692.0,11349.0,9805.0,6747.0,625.0,2990.0,4008.0,1370.0,4924.0,6003.0,4622.0,613.0,411.0,10764.0,433.0,2220.0,395.0,847.0,2790.0,27006.0,3099.0,723.0,5552.0,851.0,1867.0,50.0,1380.0,341.0,53.0
6017,190345.0,91569.0,73078.0,25790.0,4197.0,20187.0,8300.0,8174.0,40418.0,37911.0,24758.0,2508.0,2722.0,43426.0,4353.0,4861.0,1864.0,3117.0,1766.0,165238.0,14889.0,1439.0,24773.0,9023.0,864.0,439.0,6579.0,309.0,388.0
6019,990204.0,333357.0,310097.0,316814.0,39697.0,110585.0,138814.0,76302.0,121129.0,281391.0,127456.0,27574.0,99823.0,706035.0,28072.0,12429.0,29905.0,24446.0,16855.0,1028337.0,134740.0,43660.0,528293.0,102986.0,4459.0,1305.0,23353.0,1979.0,1844.0
6021,28060.0,11210.0,10216.0,7099.0,712.0,2950.0,4608.0,2549.0,4593.0,7491.0,4197.0,698.0,2700.0,13762.0,719.0,1505.0,402.0,423.0,289.0,24993.0,5385.0,181.0,11828.0,877.0,359.0,12.0,505.0,0.0,43.0
6023,136101.0,63003.0,54120.0,41100.0,6074.0,21035.0,8745.0,10480.0,24287.0,25945.0,22711.0,3417.0,1942.0,36240.0,2754.0,5388.0,2239.0,3903.0,4054.0,129822.0,14445.0,1314.0,16228.0,3829.0,5544.0,451.0,8549.0,325.0,296.0
6025,180580.0,57855.0,45768.0,61805.0,9444.0,16570.0,32935.0,12001.0,23306.0,51772.0,23772.0,4342.0,32870.0,162187.0,3929.0,5684.0,4536.0,3237.0,10063.0,191677.0,20652.0,4317.0,152880.0,2375.0,1030.0,112.0,1322.0,151.0,281.0
6027,17930.0,9514.0,7954.0,2850.0,330.0,1927.0,1246.0,1183.0,4172.0,3722.0,2690.0,276.0,303.0,6980.0,216.0,2322.0,153.0,446.0,626.0,17681.0,2392.0,85.0,4115.0,254.0,1683.0,37.0,760.0,46.0,45.0
6029,892458.0,299179.0,273556.0,290989.0,34847.0,95873.0,134122.0,66775.0,97864.0,258159.0,98426.0,23417.0,82813.0,595953.0,16844.0,22085.0,25164.0,17920.0,30505.0,902998.0,117131.0,45312.0,480700.0,41599.0,4149.0,1011.0,21158.0,2024.0,1638.0
6031,151090.0,46267.0,43604.0,38120.0,4952.0,12987.0,24350.0,10122.0,15564.0,40923.0,16034.0,4015.0,14598.0,103373.0,3149.0,1795.0,3650.0,2287.0,14129.0,148434.0,20546.0,8878.0,82954.0,5421.0,1195.0,154.0,4535.0,236.0,250.0
6033,64276.0,34477.0,25508.0,18196.0,2819.0,8534.0,6403.0,4642.0,14685.0,13528.0,12831.0,1357.0,1706.0,19786.0,1010.0,7727.0,967.0,1306.0,984.0,53048.0,9599.0,1509.0,13667.0,918.0,2006.0,15.0,1591.0,80.0,172.0
6035,30600.0,12766.0,9172.0,4579.0,541.0,2407.0,4349.0,797.0,4421.0,4937.0,3473.0,536.0,675.0,10727.0,439.0,1645.0,169.0,449.0,9841.0,31233.0,2630.0,2605.0,5893.0,470.0,785.0,256.0,633.0,85.0,71.0
6037,10040682.0,3559790.0,3332504.0,2341181.0,338720.0,1227349.0,1395909.0,914046.0,1370141.0,2178559.0,1005489.0,207101.0,1215442.0,7437402.0,971970.0,56891.0,374206.0,293326.0,182563.0,9991605.0,1033981.0,779166.0,4851344.0,1467279.0,19915.0,21996.0,259209.0,38493.0,18229.0
6039,155925.0,50480.0,44479.0,45181.0,6270.0,14178.0,27479.0,11242.0,21858.0,42781.0,19865.0,2929.0,18287.0,103816.0,1598.0,3240.0,4840.0,1955.0,8186.0,151911.0,17509.0,4768.0,90958.0,3166.0,1446.0,127.0,3031.0,320.0,240.0
6041,259441.0,112319.0,104900.0,28487.0,6184.0,24831.0,12137.0,8222.0,57834.0,51974.0,22652.0,5069.0,8984.0,76182.0,14401.0,1319.0,4689.0,4495.0,7152.0,246039.0,12731.0,5565.0,41737.0,14794.0,246.0,361.0,11496.0,1983.0,426.0
6043,17319.0,10525.0,7846.0,4140.0,661.0,2565.0,1232.0,1171.0,4881.0,2844.0,3277.0,679.0,141.0,3653.0,303.0,1814.0,188.0,381.0,1190.0,15131.0,3171.0,266.0,2041.0,186.0,373.0,62.0,619.0,106.0,58.0
6045,87110.0,40874.0,34164.0,22787.0,3536.0,12298.0,8269.0,8044.0,19234.0,18592.0,15278.0,2523.0,3810.0,31263.0,1617.0,3911.0,1864.0,2385.0,2275.0,82119.0,11039.0,424.0,22354.0,1696.0,2896.0,137.0,3246.0,510.0,213.0
6047,273661.0,86691.0,81306.0,84828.0,12819.0,26344.0,49104.0,21609.0,30765.0,80729.0,35541.0,7831.0,33758.0,200074.0,3685.0,5692.0,6941.0,5792.0,6050.0,265012.0,23675.0,7626.0,164836.0,20335.0,1014.0,700.0,5203.0,360.0,446.0
6049,8853.0,5259.0,3594.0,2209.0,290.0,729.0,1028.0,928.0,2427.0,1743.0,1412.0,182.0,285.0,2023.0,133.0,488.0,116.0,123.0,479.0,7862.0,1517.0,123.0,1317.0,169.0,312.0,7.0,91.0,4.0,27.0
6051,14395.0,14092.0,5196.0,2451.0,202.0,1421.0,1185.0,1800.0,2198.0,2983.0,913.0,154.0,439.0,5057.0,1927.0,870.0,216.0,165.0,352.0,14093.0,1920.0,32.0,3893.0,629.0,178.0,0.0,218.0,107.0,11.0
6053,432977.0,141910.0,128003.0,92505.0,10084.0,41931.0,74661.0,39081.0,59061.0,113350.0,37082.0,7163.0,68607.0,305345.0,14762.0,6592.0,17397.0,5449.0,17329.0,439994.0,46634.0,10471.0,255512.0,24133.0,657.0,1839.0,11969.0,764.0,543.0
6055,138572.0,55339.0,48484.0,17518.0,3350.0,13186.0,14162.0,8025.0,26610.0,28555.0,16700.0,2256.0,9612.0,66755.0,5433.0,3539.0,2858.0,2418.0,4001.0,149332.0,9768.0,2738.0,47300.0,10383.0,467.0,253.0,5008.0,606.0,242.0
6057,99417.0,53905.0,40917.0,16143.0,1851.0,13238.0,4144.0,5617.0,27250.0,17000.0,13719.0,1627.0,1167.0,15100.0,2127.0,3296.0,711.0,1483.0,1255.0,89266.0,8962.0,347.0,9480.0,1080.0,342.0,150.0,3580.0,121.0,212.0
6059,3170345.0,1101244.0,1040001.0,528549.0,83099.0,301820.0,304692.0,225042.0,468842.0,697715.0,279176.0,52985.0,279331.0,1907705.0,212164.0,29762.0,91873.0,46302.0,43652.0,3408183.0,195237.0,49452.0,1071393.0,661083.0,5306.0,8394.0,103917.0,8160.0,5184.0
6061,391799.0,166083.0,145714.0,43914.0,7917.0,37544.0,13573.0,14444.0,76618.0,87116.0,40920.0,6544.0,6094.0,111533.0,12418.0,4448.0,2813.0,5403.0,4187.0,405989.0,25978.0,6080.0,55932.0,31402.0,1264.0,474.0,15650.0,731.0,734.0
